,abstract,link,reference,title,year
197,"… The flow specification () describes the flow characteristics of the sender's data stream …In general, a  should carry information on the characteristics like sensitive to delay,delay jitter, accepted types of loss and the style of guarantees [12] … ",https://pdfs.semanticscholar.org/2a56/b28ec1f43a74d7d740e4a10e3281e30be99f.pdf,"W Reinhardt - Proceedings of Broadband Island, 1995 - pdfs.semanticscholar.org",Advance resource reservation and its impact on reservation protocols,1995
198,,,"TR Karem, AH Chan - Proceedings, the Australian Telecommunication …, 2006",,2006
199,… These messages include a filterspec and a  fields. The filterspec field specifies the flowused in the configuration of the Multi- Field classifier. The  field specifies the intendedQoS characteristics for the flow and is used for updating the available resources … ,https://link.springer.com/chapter/10.1007/978-3-540-45076-4_1,",  - IEEE International Conference on High Speed …, 2003 - Springer",Dynamic mapping between the controlled-load IntServ service and the Assured Forward DiffServ PHB,2003
200,"… 6. The method of claim 5 , wherein the particular directive is received via one or moreBorder Gateway Protocol (BGP) messages; and wherein the particular directive includesa BGP  rule identifying the source address prefix … ",https://patents.google.com/patent/US20160182300A1/en,"SR Mopuri, G Van de Velde - US Patent App. 14/572,821, 2016 - Google Patents",Selective Configuring of Throttling Engines for Flows of Packet Traffic,2016
201,… 転送レート・パケットロス率などを として指定す ることで、転送サービスの保証量である QOSを満足しよう とする。このQOS と の関係を以下に示す。 表1: QOSと対応する |QOS 一|アプリケーションとの関連 情報の新鮮度| delay TV会議と放送型会議 … ,https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=35714&item_no=1&page_id=13&block_id=8,"尾上裕子， 藤井敬三， 徳田英幸 - 情報処理学会研究報告マルチ …, 1994 - ipsj.ixsq.nii.ac.jp",マルチキャストサーバにおける動的 QOS 制御,1994
202,"… Besides BCP 38 and MTD, BGP  [12] introduces traffic filtering rules to mitigate DoSand DDoS attacks. To be able to use BGP , the routers must use BGP's CapabilityAdvertisement facility to exchange the Multiproto- col Extension Capability Code [13] … ",https://ieeexplore.ieee.org/abstract/document/7140407/,", , H Baier… - 2015 IFIP/IEEE …, 2015 - ieeexplore.ieee.org",Collaborative attack mitigation and response: a survey,2015
203,… Fig. 1. Components of Traffic Control The key element of TC is setting the parametersfor flow specification () and after that TC treats all packets from one groupas one single flow. TC uses the information from  … ,https://www.researchgate.net/profile/Drago_Zagar/publication/229039242_An_experimental_QoS_manager_implementation/links/02e7e53b31c8b18ea5000000/An-experimental-QoS-manager-implementation.pdf,", ,  - Proceedings of the 9th WSEAS …, 2009 - researchgate.net",An experimental QoS manager implementation,2009
204,… Unmodified formats are not listed. The following is based on [RFC4875]. <FF flow descriptorlist> ::= <FF flow descriptor> [ <FF flow descriptor list> ] <FF flow descriptor> ::= [> ] <FILTER_SPEC> <LABEL> [ <LSP_ATTRIBUTES> … ,https://tools.ietf.org/html/rfc6510.html,"G Swallow, L Berger - 2012 - tools.ietf.org",Resource Reservation Protocol (RSVP) Message Formats for Label Switched Path (LSP) Attributes Objects,2012
205,… Unmodified formats are not listed. The following is based on [RFC4875]. <FF flow descriptorlist> ::= <FF flow descriptor> [ <FF flow descriptor list> ] <FF flow descriptor> ::= [> ] <FILTER_SPEC> <LABEL> [ <LSP_ATTRIBUTES> … ,https://tools.ietf.org/html/6510,"G Swallow, L Berger - 2012 - tools.ietf.org",LSP Attributes Related Routing Backus-Naur Form,2012
206,"… S1 uses a  T1 and S2 a different  T2. S1 and S2 can be aggregated in the ingressof the region, summing the two QoS specs S1 and S2. So, Rb1 signals a single session S witha  T, with an exchange of RSVP messages related to a single session … ",https://www.researchgate.net/profile/Franco_Tommasi/publication/2909223_Different_Solutions_To_The_Rsvp_Protocol_Scalability_Problem/links/0deec5203d630c6274000000.pdf,", S Molendini - researchgate.net",DIFFERENT SOLUTIONS TO THE RSVP PROTOCOL SCALABILITY PROBLEM,
207,"… The TC AddFlowspec function passes two structures to the kernel code, a  (speci edby the reserve command) and the originally speci ed Sender Tra c spec4 … The  and Filterspeci cations are given in the Int-serv spec5 object numbers 9 and 12 respectively … ",https://sicstus.sics.se/~ianm/WFQ/wfq_descrip.pdf, - 1997 - sicstus.sics.se,Implementation of Weighted Fair Queuing including RSVP in a BSD kernel,1997
208,"… The SSON traffic parameters are carried in the SENDER_TSPEC object within a Path messageand in the  object within a Resv message: SSON SENDER_TSPEC: Class = 12,C-Type = to be assigned by IANA, preferred 8. SSON : Class = 9, C-Type … ",https://tools.ietf.org/html/zhang-ccamp-flexible-grid-rsvp-te-ext-01,"X Zhang, , A Farrel, F Zhang,  - 2014 - tools.ietf.org",RSVP-TE signaling extensions in support of flexible grid,2014
209,"… The PATH packet includes TSPEC associated with characteristics of a data flow, and the RESVpacket includes  associated with resource reservation information … In ,if [Rate R, Slack Term S] is added, it represents a guaranteed service … ",https://patents.google.com/patent/US20110222403A1/en,"D Suh, , KH Kim - US Patent App. 13/047,339, 2011 - Google Patents",Method for reporting qos control-related information in network and network entity therefor,2011
210,"… accepted, RSVP sets the parameters to Classifier and Scheduler for resource reservation; if denied,RSVP retums an error indication (ResvErr) to the receiver's Application. A Resv message containsa pair of  and Filterspec. , Q, defines the desired QoS using … ",https://ieeexplore.ieee.org/abstract/document/654837/,"H Liu, HH Dempsey - NOMS 98 1998 IEEE Network Operations …, 1998 - ieeexplore.ieee.org",WWW-based Internet resource management system,1998
211,"… Figure 4: Problems due to resource contention 3.4 Flow Specification A sender can specify theresource it is requesting (the ) in different formats … In the , the requestedbandwidth, the burst size and a service class need to be specified explicitly … ",https://dl.acm.org/citation.cfm?id=505740,"P Pan,  - ACM SIGCOMM Computer Communication …, 1999 - dl.acm.org",YESSIR: A simple reservation mechanism for the Internet,1999
212,"… 9. RSVP supports both IPv4 and IPv6. An elementary RSVP reservation request consistsof a “” together with a “filter spec”; the pair is called a “flow descriptor”. The specifies a desired QoS. The filter spec, together … ",https://patents.google.com/patent/US8514773B2/en,"RTS Hsu, J Wang - US Patent 8,514,773, 2013 - Google Patents",Packet flow processing in a communication system,2013
213,"… out. Besides installing a new  for a reservation, Filterspecs to identify eligiblesender applications might be added or removed. Although … As well, when filters areremoved, the reservation  is never increased. If installing … ",https://ieeexplore.ieee.org/abstract/document/884569/,"M Karsten, ,  - … Conference on Parallel …, 2000 - ieeexplore.ieee.org",Generalizing RSVP's traffic and policy control interface,2000
214,"… A flow descriptor is a resource reservation that encompasses a filter specification (filterspec) anda flow specification (). When the reservation is implemented at a router, packets thatpass a filter defined by the filterspec are treated as defined by the  … ",https://patents.google.com/patent/US7680028B1/en,"A Zamfir, J Israr, R Rahman - US Patent 7,680,028, 2010 - Google Patents",Method and apparatus for restarting RSVP processes in multiple network devices,2010
215,,,"DD Luong, N Do Hoai, ",,
216,"US8942168B2 - Packet flow processing in a communication system - Google Patents.Packet flow processing in a communication system. Download PDF Info. Publicationnumber US8942168B2. US8942168B2 US12/840,145 … ",https://patents.google.com/patent/US8942168B2/en,"RT Hsu, J Wang - US Patent 8,942,168, 2015 - Google Patents",Packet flow processing in a communication system,2015
217,"… Prominent operational router-based tools include Access Con- trol Lists (ACL), Remote-TriggeredBlack-Holes (RTBH), firewalls and  [1]. Other proposed solutions include capabilitiesand rate-limiting schemes … / Pushback (no) / #IP (modest) (yes) low … ",https://ieeexplore.ieee.org/abstract/document/6503228/,"Y Gev, M Geva,  - 2012 IEEE Global …, 2012 - ieeexplore.ieee.org",Backward traffic throttling to mitigate bandwidth floods,2012
218,"… Symbolically, a WF-style reservation request can be represent by: WF( * {Q}) where the asteriskrepresents wildcard sender selection and Q represents the  … An SE reservation requestcan be represented by: SE( (S1,S2,...)Q} ) where Q is a  and S1, S2 … ",http://www.netlab.tkk.fi/opetus/s38130/k99/presentations/10.pdf,J Lucenius - netlab.tkk.fi,The application of RSVP,
219,"… The RADAR system includes network monitoring and traffic filtering/diversion withthreat detection, ruleset generation, rule dissemination (similar to Border GatewayProtocol (BGP) ) and threat analysis capabilities … ",https://ieeexplore.ieee.org/abstract/document/7568889/,"Z El Jamous, S Soltani, … - 2016 IEEE Symposium …, 2016 - ieeexplore.ieee.org",RADAR: An automated system for near real-time detection and diversion of malicious network traffic,2016
220,"… RSVP uses for example a quite detailed flow specification  [Wro97]  = {r,b, p, m, M} with the token bucket Rate r, the token bucket size b, the peak data rate p, theminimum policed unit m and the maximum packet size M. ISP A ISP B Fig … ",https://link.springer.com/chapter/10.1007/3-540-40057-5_16,"F Baumgartner,  - IFIP International Working Conference on Active …, 2000 - Springer",Quality of service and active networking on virtual router topologies,2000
221,"… There are a number of application requirements which may be important to convey in a ,such as delay and bandwidth, packet loss sensitivity, and traffic shaping description. One exampleof a parameter list for a  can be found in Internet RFC 1363 [15] … ",https://ieeexplore.ieee.org/abstract/document/568571/," - Proceedings of MILCOM'96 IEEE Military …, 1996 - ieeexplore.ieee.org",Controlled link sharing and quality of service data transfer for military internetworking,1996
222,"… Regarding the end-to-end QoS provision scenarios, no matter whether it is based onIntegrated Service (IntServ) [7], Differentiated Service (DiffServ) [5] or a mixture of them,the user perceived QoS can be negotiated according to  … ",https://pdfs.semanticscholar.org/b1b7/0ac72e58e9f890153a16f31168e91398492b.pdf,",  - Proc. Norwegian Informatics Conference - pdfs.semanticscholar.org",Providing Conformance of the Negotiated QoS using Traffic Conditioning for Heterogeneous Services in WCDMA Radio Access Networks£,
223,… The customer then to our discussion. A  contains the requested QoS initiatesa secure-RSVP operation issuing checks guaranteed parameters and the POLICY-DATAobject contains information by the provider's check to the ISP's nodes … ,https://ieeexplore.ieee.org/abstract/document/4268133/,", D Turner, … - 2007 2nd International …, 2007 - ieeexplore.ieee.org",Bridging the Network Reservation Gap Using Overlays,2007
224,… Uma das abordagens que vem sendo utilizada pelos pro- vedores é o padr˜ao BGP [Marques et al … Este módulo recebe as mensagens de BGP UPDATE e extraiaquelas cujo address family refere-se ao tipo  IPv4 … ,http://www.sbrc2018.ufscar.br/wp-content/uploads/2018/04/180613_1.pdf,"IVS Brito, , LN Sampaio - sbrc2018.ufscar.br",SDN-IPS: Uma Ferramenta para Contenç ao Automatizada e Colaborativa de Ataques Cibernéticos Baseada em SDN,2018
225,"… Even with bias, blackhole dominates as preferred mitigation – No visibility into whether src ordst blackhole ▪ At least four ISPs using  – (I had only been aware of two) 0 500 10001500 2000 2500 3000 tms … blackhole  fingerprint sharing Number of Mitigations … ",https://www.nanog.org/meeting-archives/nanog50/presentations/Tuesday/NANOG50.Talk58.groundtruth.pdf,"C Labovitz - 50th NANOG, 2010 - nanog.org","Bots, DDoS and ground truth",2010
