,abstract,link,reference,title,year
183,"Wireless sensor networks have become a technology for the new millennium with the endless possibilities for applications ranging from academic to military. These tiny sensors are deployed in open environments, where security for data or hardware cannot be …",https://ieeexplore.ieee.org/abstract/document/5326356/,", LA Osadciw - 2009 6th Annual International …, 2009 - ieeexplore.ieee.org",An intrusion detection framework for sensor networks using honeypot and Swarm Intelligence,2009
184,"The has been proved effective in understanding intruders' tactics and tools which exploit system or software vulnerabilities. However, most current honeypots are manually and statically composed and deployed, leading to the following disadvantages:(1) It only …",https://pdfs.semanticscholar.org/f622/efe5b226f6933f56e080b455162e788f383b.pdf,",  - Purdue University, 2004 - pdfs.semanticscholar.org",BaitTrap: A Catering honeypot Framework,2004
185,"The main objective of this research is to integrate and IDS, which can generate and activate snort rule automatically based on the data sending by server. The new technic is present in this paper, will collect the data, send the data to IDS, and …",https://ieeexplore.ieee.org/abstract/document/7409013/," - 2015 7th International Conference on Information …, 2015 - ieeexplore.ieee.org",Automatic SNORT IDS rule generation based on honeypot log,2015
186,﻿. 我的维普; 购物车; 充值; 客服. 首页 | 期刊大全 | 文献分类 | 优先出版 | 论文检测 | 论文选题 |在线分享 | 学者空间 | 学术机构. 您的位置：网站首页 > 《中文科技期刊数据库》 > 工程技术 >自动化计算机 > 计算机网络 > 摘要 一种了解黑客的有效手段--蜜罐() …,http://www.cqvip.com/qk/94832x/2003z1/1000358257.html,"赵伟锋， 曾启铭 - 计算机应用, 2003 - cqvip.com",一种了解黑客的有效手段--蜜罐 (honeypot ),2003
187,"This thesis proposes a network based intrusion detection approach using anomaly detection and achieving low configuration and maintenance costs. A honeypots is an emerging security tool that has several beneficial characteristics, one of which is that all traffic to it is …",http://ir.library.louisville.edu/cgi/viewcontent.cgi?article=1615&context=etd, - 2004 - ir.library.louisville.edu,Anomaly based intrusion detection for network monitoring using a dynamic honeypot .,2004
188,There are many ways of getting real data about malicious activity in a network. One of them relies on masquerading monitoring servers as a production one. These servers are called honeypots and data about attacks on them brings us valuable information about actual …,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/8755/875512/Automatic-analysis-of-attack-data-from-distributed-honeypot-network/10.1117/12.2015514.short,", , … - Mobile Multimedia …, 2013 - spiedigitallibrary.org",Automatic analysis of attack data from distributed honeypot network,2013
189,A is a deception tool for enticing attackers to make efforts to compromise the electronic information systems of an organization. A can serve as an advanced security surveillance tool for use in minimizing the risks of attacks on information technology …,https://dl.acm.org/citation.cfm?id=2978184,"AO Olagunju, F Samu - Proceedings of the 5th Annual Conference on …, 2016 - dl.acm.org",In search of effective honeypot and honeynet systems for real-time intrusion detection and prevention,2016
190,"Vehicular ad-hoc Network (VANET) is an emerging type of Mobile ad-hoc Networks (MANETs) with excellent applications in the intelligent traffic system. Applications in VANETs are life critical since human lives are at stake and therefore, interaction among nodes …",https://www.sciencedirect.com/science/article/pii/S2214209617302784,",  - Vehicular Communications, 2018 - Elsevier",A survey on Intrusion Detection Systems and honeypot based proactive security mechanisms in VANETs and VANET Cloud,2018
191,"is a decoy system to trap attackers, and data capture tool is one of the components of the architecture. Being used to collect the intruder's activities inside the , this key component must be able to function as stealthily as possible, so the …",https://link.springer.com/chapter/10.1007/11780656_10,"NA Quynh,  - … Conference on Information Security and Privacy, 2006 - Springer",Towards an invisible honeypot monitoring system,2006
192,"Even though a spectrum of security solutions exists, the lack of knowledge about the exploitation methods used to compromise wireless networks is threatening the free and easy usage of wireless technologies in commercial world. Wireless has come up as a …",http://www.cscjournals.org/manuscript/Journals/IJS/Volume6/Issue2/IJS-96.pdf,"R Goel, A Sardana, RC Joshi - IJ Network Security, 2013 - cscjournals.org","Wireless honeypot : Framework, Architectures and Tools.",2013
193,"Recently, the increase of interconnectivity has led to a rising amount of IoT enabled devices in botnets. Such botnets are currently used for large scale DDoS attacks. To keep track with these malicious activities, Honeypots have proven to be a vital tool. We developed and set …",https://ieeexplore.ieee.org/abstract/document/7943186/,", M Zimmermann, … - … on Cloud Computing …, 2017 - ieeexplore.ieee.org",Distributed and highly-scalable wan network attack sensing and sophisticated analysing framework based on honeypot technology,2017
194,"In this paper we present empirical results and speculative analysis based on observations collected over a two month period from studies with two high interaction honeynets, deployed in a corporate and an SME (small to medium enterprise) environment, and a …",https://ieeexplore.ieee.org/abstract/document/4700327/,", , A Povyakalo… - … on Software Reliability …, 2008 - ieeexplore.ieee.org",Comparison of empirical data from two honeynets and a distributed honeypot network,2008
195,"Malware has become a major threat in the last years due to the ease of spread through the Internet. Malware detection has become difficult with the use of compression, polymorphic methods and techniques to detect and disable security software. Those and other …",https://www.spiedigitallibrary.org/conference-proceedings-of-spie/7344/73440B/Malware-distributed-collection-and-pre-classification-system-usinghoneypot-technology/10.1117/12.818310.short,", IL Oliveira, … - … and Assurance, and …, 2009 - spiedigitallibrary.org",Malware distributed collection and pre-classification system using honeypot technology,2009
196,Criminal activity in the Internet is becoming more sophisticated. Traditional information security techniques hardly cope with recent trends. Honeypots proved to be a valuable source of threat intelligence. In this work several Honeypots are combined into a Honeynet …,https://ieeexplore.ieee.org/abstract/document/8215724/,", M Zimmermann, A Hafner… - … Conference on Data …, 2017 - ieeexplore.ieee.org",Data mining in long-term honeypot data,2017
